Original_Order,Eastings,Northings2
50276,518274,414842
50392,518274,414842
50420,518274,414842
50545,518274,414842
50664,518274,414842
50777,518274,414842
50805,518274,414842
50874,518274,414842
50875,518274,414842
50876,518274,414842
50877,518274,414842
50928,518274,414842
50995,518274,414842
51019,518274,414842
51020,518274,414842
50353,518317,414843
50629,518317,414843
50709,518317,414843
50725,518317,414843
50933,519955,414843
50611,518221,414844
17246,500453,414845
50622,518469,414846
17685,495472,414847
50240,517323,414850
50506,518237,414851
50508,518237,414851
50625,518237,414851
50735,518237,414851
50773,518526,414859
50774,518526,414859
39615,511487,414862
50429,518780,414864
50482,518780,414864
50782,517521,414867
50372,518867,414869
51064,518298,414876
50180,518943,414884
50281,518943,414884
50304,518943,414884
50305,518943,414884
50326,518943,414884
50672,518943,414884
51076,518943,414884
51077,518943,414884
50948,518340,414885
50630,518816,414891
50792,518816,414891
50903,518816,414891
50909,517331,414891
17640,495275,414895
39269,510883,414896
39344,510883,414896
50415,518903,414897
50495,518400,414900
39356,511132,414904
39392,511132,414904
39393,511132,414904
39434,511132,414904
50154,518658,414904
50907,517505,414906
39482,511142,414907
50780,517591,414907
50781,517591,414907
51024,517591,414907
50233,518450,414909
50324,518450,414909
50325,518450,414909
50490,518450,414909
50962,518450,414909
50964,518450,414909
39549,511232,414910
39566,511232,414910
39619,511232,414910
50201,517604,414911
50994,517604,414911
51000,517604,414911
39258,511254,414913
39439,511181,414913
39627,511181,414913
50601,518215,414918
50808,518215,414918
50812,518215,414918
50814,518215,414918
50940,518215,414918
50951,518215,414918
50998,518215,414918
51035,518215,414918
51054,518215,414918
51087,518215,414918
39445,511172,414919
39622,511172,414919
39719,511172,414919
39327,511121,414925
39686,511291,414930
50169,518953,414932
39334,511126,414938
50335,518804,414938
19751,487150,414939
20040,487150,414939
50188,518858,414943
50764,516720,414945
50449,518980,414956
50318,519003,414960
50912,519003,414960
17437,519059,414963
50259,518666,414963
50981,519059,414963
59792,519059,414963
39567,511220,414965
39264,511226,414967
17635,494963,414969
39731,512267,414969
39414,511247,414971
39418,511247,414971
39433,511247,414971
50841,518037,414971
39697,509925,414977
50386,519056,414982
50402,518901,414985
39266,511213,414987
39582,511213,414987
39583,511213,414987
50356,518513,414987
50295,518851,414988
19805,487042,414992
19812,487042,414992
50213,519035,414993
50562,519035,414993
50367,519200,414994
17084,500262,414995
17086,500262,414995
50186,515225,414995
50643,519189,414999
50929,519189,414999
50930,519189,414999
50868,518000,415000
50231,518968,415001
20176,488406,415002
39297,511238,415003
50418,518301,415018
50616,518301,415018
50654,519083,415023
50655,519083,415023
50658,519083,415023
50879,519221,415024
39276,511257,415025
50410,518960,415026
50972,518960,415026
51088,518477,415026
50277,518774,415031
50528,518774,415031
50788,518774,415031
51062,519101,415031
51063,519101,415031
50171,518610,415034
50728,518610,415034
50942,518610,415034
50485,518437,415037
17656,495169,415041
50513,518020,415047
50580,518020,415047
50644,518020,415047
50747,519230,415047
50901,519230,415047
50323,518021,415048
50510,518021,415048
50555,518021,415048
50567,518021,415048
50660,518021,415048
50661,518021,415048
50859,518021,415048
50275,518731,415052
50444,518731,415052
50273,518591,415054
50298,518320,415056
59775,518320,415056
51021,518674,415057
39325,510581,415058
39469,510581,415058
50784,518970,415061
50806,518970,415061
50807,518970,415061
50889,518970,415061
50895,518970,415061
50906,518970,415061
50917,518970,415061
50921,518970,415061
51053,518970,415061
50350,518800,415063
19895,487436,415067
19923,487436,415067
19935,487436,415067
19936,487436,415067
19979,487436,415067
19991,487436,415067
20028,487436,415067
50272,518597,415068
50590,518597,415068
50753,518597,415068
50436,518600,415072
39257,510563,415073
50194,518808,415075
50182,518531,415076
50522,518531,415076
50596,518531,415076
50648,518531,415076
50363,518981,415085
50853,517869,415085
50204,518818,415087
50776,517734,415087
39722,510579,415090
50532,518049,415093
39403,510477,415098
50401,519400,415100
39355,510473,415108
50303,518837,415108
50572,518837,415108
50581,518226,415109
50419,518632,415110
50591,517977,415112
39673,510470,415118
50595,518991,415119
50626,518764,415126
50863,518760,415132
50864,518760,415132
50974,518760,415132
59804,518760,415132
50955,518958,415135
50175,518958,415136
50320,518958,415136
50455,518958,415136
50544,519258,415136
50565,518958,415136
50675,518958,415136
51109,518958,415136
50203,518751,415144
50971,518751,415144
51112,510501,415146
20218,487083,415150
20219,487083,415150
50526,519211,415152
50838,519211,415152
50839,519211,415152
50984,519211,415152
50985,519211,415152
50718,518600,415153
50719,518600,415153
39700,512322,415159
50769,518453,415175
50504,519227,415180
59900,519227,415180
50388,518662,415181
39534,510500,415182
39565,510500,415182
39568,510500,415182
39569,510500,415182
39608,510500,415182
39684,510500,415182
50628,518578,415186
50854,518468,415187
50855,518468,415187
50400,519019,415191
50549,519019,415191
50939,518655,415192
51103,519214,415194
50609,519002,415198
50300,517781,415218
50339,517781,415218
50470,517781,415218
50496,517781,415218
50746,517781,415218
50760,517781,415218
51002,517781,415218
51003,517781,415218
51004,517781,415218
51043,517781,415218
51045,517781,415218
50312,518810,415222
50364,519056,415225
50454,519056,415225
50573,519056,415225
50592,519056,415225
50612,519056,415225
50678,519056,415225
50680,519056,415225
50685,519056,415225
50686,519056,415225
50736,519056,415225
39643,510650,415230
39661,510669,415231
39669,510669,415231
51049,517972,415231
50741,519160,415236
50986,518088,415238
50850,518580,415257
50369,518181,415265
50376,518181,415265
50377,518181,415265
50578,518181,415265
50757,518656,415266
50758,518656,415266
50759,518656,415266
50333,519142,415272
17510,500239,415273
5097,479516,415275
5375,479516,415275
50299,518619,415283
5369,479501,415291
50158,518659,415296
50202,518080,415310
50663,518130,415314
17137,500299,415325
50587,517883,415359
50588,517883,415359
50828,517883,415359
50944,517887,415435
50172,517883,415440
50691,517883,415440
50831,517883,415440
51046,517883,415440
39474,513719,415474
39593,513719,415474
50395,518441,415546
17189,500221,415553
17031,500058,415585
50846,518375,415601
39564,515680,415628
39621,515835,415669
39312,515945,415713
39735,515806,415730
39690,515813,415737
77917,541566,415754
19996,485830,415759
50973,518726,415886
39650,508535,415906
39726,514709,415912
50699,520653,415917
39678,508426,415918
5425,480682,415929
5426,480682,415929
39278,515005,415953
39536,508842,416047
39366,509562,416056
39691,515348,416061
39594,515050,416073
5427,480450,416087
5428,480450,416087
39435,508912,416090
39351,508935,416116
39449,508935,416116
39642,515037,416118
39333,514668,416125
39324,508777,416135
39377,509025,416141
39378,509025,416141
39379,509025,416141
39659,514592,416153
39487,514794,416155
39484,515105,416162
39512,515105,416162
39513,515105,416162
39298,514917,416165
39406,515141,416169
39633,515101,416169
39662,515141,416169
39303,514931,416170
51916,515191,416170
39259,515793,416175
39542,515793,416175
39551,514620,416176
39705,514641,416186
39666,517661,416194
39255,515072,416195
39389,514761,416200
50698,519900,416200
39294,514888,416208
39337,514888,416208
39343,514888,416208
39397,514888,416208
39538,514888,416208
39687,514888,416208
39353,514975,416209
39490,514975,416209
39541,514975,416209
39597,514975,416209
39658,514975,416209
39689,514975,416209
39506,514990,416210
39291,514530,416238
39714,514530,416238
39570,514528,416242
39715,514528,416242
39716,514528,416242
39587,515043,416255
39588,515043,416255
39657,515022,416260
19940,490381,416265
39630,514647,416268
39648,514506,416270
39270,514959,416271
39675,514655,416273
39494,514502,416275
39495,514502,416275
39543,515068,416280
50919,519880,416280
51108,519880,416280
20095,490454,416290
50659,519896,416296
5112,480413,416312
5113,480413,416312
4966,480666,416314
39548,514732,416317
39547,514734,416321
39704,514789,416325
50861,519928,416328
5405,482747,416332
39609,514816,416333
39610,514816,416333
39611,514816,416333
39437,514660,416343
19939,490427,416345
20061,490427,416345
20094,490427,416345
39394,514766,416351
39346,514774,416355
39736,515000,416367
39620,514819,416369
5262,482767,416370
39342,514740,416371
39331,515004,416372
39338,515004,416372
39341,514744,416373
39703,515019,416375
39308,514753,416379
39422,514753,416379
39423,514753,416379
39652,514753,416379
39710,514753,416379
39711,514753,416379
39367,514758,416381
5176,480599,416387
5234,480599,416387
39681,514780,416389
39693,514780,416389
39629,514949,416390
39301,514739,416393
39339,514739,416393
39362,514739,416393
39363,514739,416393
39381,514739,416393
39398,514739,416393
39424,514739,416393
39497,514739,416393
39516,514739,416393
39592,514739,416393
39692,514739,416393
39413,514831,416394
39489,514656,416394
39577,514656,416394
39314,514838,416395
39602,514983,416398
39665,517569,416399
39511,514937,416410
39672,514937,416410
39676,514728,416419
39637,514960,416420
39639,514960,416420
39668,514960,416420
5129,480640,416423
39638,514952,416427
39640,514952,416427
39641,514952,416427
39664,514876,416437
39425,514922,416440
39456,514922,416440
39457,514922,416440
39580,514922,416440
39581,514922,416440
5143,480618,416445
17008,499191,416455
39712,511810,416467
5144,480616,416472
39253,514904,416505
39256,514904,416505
39262,514904,416505
50234,519119,416511
50720,519119,416511
5016,482864,416517
19896,488733,416536
5087,480608,416546
5330,483148,416612
17299,499010,416613
5360,483186,416630
4993,483191,416638
4994,483191,416638
5290,483191,416638
5328,483177,416668
5131,483084,416684
5205,483084,416684
19992,488216,416746
20221,488209,416749
20128,488222,416781
20143,488222,416781
20156,488222,416781
20161,488222,416781
20210,488222,416781
19910,488213,416784
19843,488189,416793
20144,488177,416806
17188,502772,416858
20149,488108,416879
5091,482811,416960
17301,498896,416979
17124,498957,416991
20236,486955,417087
50892,518682,417100
39282,514275,417101
39285,514275,417101
39677,514275,417101
17581,494405,417148
20244,488952,417185
20245,488952,417185
20039,486964,417198
20041,486964,417198
5437,482878,417249
17711,492811,417259
19743,487067,417263
39408,514492,417275
39463,514492,417275
39707,514492,417275
20097,486973,417279
19786,487503,417313
19842,487503,417313
39300,514580,417355
39417,515269,417389
39426,515269,417389
20155,487052,417401
39501,513924,417403
19945,487700,417414
19876,486986,417568
19877,486986,417568
17785,494091,417572
20123,487043,417590
19888,487375,417597
19892,487375,417597
20160,487077,417671
20059,487163,417692
20060,487163,417692
20069,487163,417692
20078,487163,417692
20101,487163,417692
20127,487163,417692
20201,487163,417692
19971,487047,417728
19972,487047,417728
19973,487047,417728
19974,487047,417728
20135,487023,417752
20136,487023,417752
78064,529295,417755
39305,508820,417823
19804,489514,417828
19944,489530,417830
20233,492637,417831
19816,487043,417836
19898,487043,417836
19941,487043,417836
20126,487043,417836
20204,487544,417886
19847,487153,417907
19857,487153,417907
19860,487153,417907
19878,487153,417907
78675,529417,417913
19753,487208,417963
20251,487506,417977
20021,486800,418015
1186,489473,418032
20110,491786,418035
4013,491829,418058
20138,491914,418066
19873,492216,418100
19927,492361,418100
19767,487561,418104
19897,487561,418104
19899,487561,418104
19905,487561,418104
19818,492391,418108
19946,492391,418108
20167,487219,418115
19830,487214,418145
20007,487214,418145
19964,492121,418148
19965,492121,418148
19966,492121,418148
19967,492121,418148
20009,491810,418173
20013,491810,418173
20085,491810,418173
19982,487162,418174
19984,487162,418174
19985,487162,418174
19906,491861,418178
